COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
9267-7							l a ¹									
8497-7							ȶ a n ¹									
7602-7							h aː n ¹									
8431-7							v j ə n ¹									
10036-7							s u ¹									
10019-7							l a m ¹									
9216-7							n a ¹									
8074-7							q a t ¹									
9511-7							p a n ¹									
8243-7							h j a m ¹									
9250-7							m j a ¹									
7568-7							s a ¹									
8832-7							k oi ¹									
8057-7							m a ¹									
7716-7							h u ¹									
9899-7							ʔ i ¹									
7585-7							n au ¹									
8582-7							m j a ¹									
9097-7							l a m ¹									
10125-7							s a ¹									
9460-7							l aːi ¹									
9649-7							m a ¹									
9870-7							n a p ¹									
8680-7							h a m ¹									
7699-7							h i t ¹									
9001-7							ɣ a t ¹									
9494-7							t i ¹									
7666-7							h j ə n ¹									
9598-7							k e ¹									
8023-7							q u m ¹									
9053-7							ɣ u ¹									
10091-7							s a ¹									
10002-7							pʰ j u ¹									
7765-7							t ai ¹									
8800-7							m a ¹									
9934-7							k e ¹									
9985-7							ʔ aːu ¹									
7850-7							t a p ¹									
7816-7							h a m ¹									
8663-7							ɣ u m ¹									
8697-7							m i t ¹									
9615-7							j a n ¹									
8362-7							t a t ¹									
8091-7							t ai ¹									
8748-7							h a ¹									
22-7							p aːu ¹									
11084-7							s aːu ¹									
7365-7							n a ¹									
4201-7							p i ¹									
5841-7							n a ¹									
4640-7							t a ¹									
662-7							l j ə n ¹									
384-7							h aːu ¹									
5151-7							m a ¹									
1399-7							t o ¹									
5259-7							h j ə t ¹									
10353-7							ɣ a ¹									
10370-7							h i ¹									
7401-7							h aː ŋ ¹									
2958-7							h i ¹									
2770-7							ŋ au ¹									
6434-7							l j a ¹									
6192-7							h j a t ¹									
2231-7							p a ¹									
5116-7							h u ¹									
7297-7							s u ¹									
3731-7							p a ¹									
748-7							n a m ¹									
2180-7							h a m ¹									
4107-7							q a m ¹									
2688-7							k w ə n ¹									
616-7							t i ŋ ¹									
1898-7							ⁿd a ¹									
203-7							m ai ¹									
897-7							ɕ j a ¹									
10189-7							h j e n ¹									
1592-7							s a ¹									
6088-7							t j ə ŋ ¹									
2975-7							h aː ŋ ¹									
6714-7							h aːu ¹									
731-7							q a m ¹									
2722-7							j u ¹									
5637-7							n a ¹									
765-7							j i k ¹									
1695-7							p i ¹									
2112-7							ɕ j u ¹									
6634-7							s a ¹									
7331-7							n a ¹									
7348-7							h aː ŋ ¹									
6527-7							t i ¹									
3568-7							n a n ¹									
4378-7							ɣ aːi ¹									
6292-7							ⁿd j ə n ¹									
3585-7							h aː ŋ ¹									
4428-7							ⁿd a m ¹									
7046-7							h j a ŋ ¹									
1915-7							h j a m ¹									
4518-7							k w ə ŋ ¹									
2516-7							ɕ j a ¹									
4480-7							h aː n ¹									
2499-7							m j a ¹									
5584-7							h o ¹									
2429-7							h ai ¹									
5224-7							t aːu ¹									
3464-7							p e k ¹									
10142-7							t o ŋ ¹									
7159-7							ȶ a n ¹									
6599-7							n ui ¹									
10207-7							m u ¹									
6837-7							s a n ¹									
2654-7							p i ¹									
367-7							ȶ u ¹									
5858-7							n j a ¹									
5944-7							h aː ŋ ¹									
7138-7							ʔ au ¹									
4845-7							j a ¹									
10570-7							k oi ¹									
5300-7							m j ə n ¹									
1748-7							h i ¹									
3532-7							t ai ¹									
310-7							t a ¹									
4321-7							t a p ¹									
6685-7							h aːu ¹									
89-7							k e ¹									
153-7							s a ¹									
120-7							m j u ¹									
50-7							h j a ¹									
4947-7							ⁿd aː n ¹									
8866-7							l j a ¹									
9165-7							ⁿd a ¹									
9765-7							s a ¹									
7520-7							l aːu ¹									
8565-7							h aː ŋ ¹									
8646-7							q a m ¹									
9686-7							t j ə t ¹									
10108-7							m j ə t ¹									
10073-7							t a m ¹									
1536-7							l j u ¹									
9131-7							h aː k ¹									
8799-7							s au ¹									
9721-7							t ai ¹									
8448-7							l u m ¹									
1138-7							ȶ j a n ¹									
1502-7							m i t ¹									
3109-7							ⁿd j a m ¹									
3334-7							n a ¹									
3748-7							h j e k ¹									
3015-7							t i t ¹									
5031-7							pʰ j u ¹									
1553-7							t ai ¹									
224-7							t i ¹									
5185-7							n a m ¹									
1933-7							h i ¹									
2939-7							ⁿd aː ŋ ¹									
2551-7							k w ə ŋ ¹									
1646-7							p o ¹									
5552-7							k e ¹									
3159-7							t a ¹									
5876-7							n au ¹									
4862-7							p e ¹									
4008-7							k u ¹									
3875-7							h ai ¹									
6036-7							ⁿd a ¹									
6398-7							l j a m ¹									
492-7							m j a ¹									
1627-7							ɣ w ə ŋ ¹									
5927-7							h u m ¹									
3951-7							m ai ¹									
3049-7							m aː ŋ ¹									
6684-7							l a m ¹									
1850-7							l a m ¹									
3262-7							l a m ¹									
8260-7							ȶ j a ¹									
9564-7							h au ¹									
9443-7							h aːu ¹									
7650-7							t a t ¹									
7683-7							ȶ a m ¹									
8616-7							n a ŋ ¹									
11112-7							k e ¹									
11163-7							m a n ¹									
11130-7							m a n ¹									
7315-7							p a ¹									
5241-7							t i ¹									
3696-7							l u ¹									
1610-7							h aː ŋ ¹									
5722-7							h aː n ¹									
3317-7							h j u ¹									
4142-7							h i ¹									
5705-7							ⁿd j u ¹									
6242-7							ⁿd j əu ¹									
1344-7							h aː ŋ ¹									
3194-7							ⁿd a ¹									
6158-7							ⁿd j a ¹									
6882-8								v ə t ¹								
6485-8								ⁿb ə n ¹								
4690-8								m u n ¹								
5671-8								f ə n ¹								
4272-8								l aː p ¹								
10935-8								ⁿd e ¹								
4760-8								l j aː n ¹								
1881-8								v a n ¹								
4777-8								h ə t ¹								
10969-8								v a n ¹								
10970-8								ʔ u ¹								
10206-8								v a n ¹								
6565-8								k a n ¹								
1281-8								ʔ j e n ¹								
10569-8								n a m ¹								
6899-8								pʰ j u ŋ ¹								
7081-8								k ui ¹								
4090-8								ⁿd a m ¹								
2197-8								h u m ¹								
3352-8								t i ¹								
3892-8								h ə t ¹								
1071-8								q aː m ¹								
10313-8								m ai ¹								
2671-8								ⁿd j a ¹								
5502-8								f aː k ¹								
7382-8								ⁿd u n ¹								
932-8								t i ŋ ¹								
533-8								m ai ¹								
4159-8								v a ¹								
2804-8								n u k ¹								
5451-8								f ai ¹								
5773-8								ʔ au ¹								
6933-8								ʔ au ¹								
4657-8								ʔ au ¹								
4658-8								l j aː ŋ ¹								
6966-8								l i ¹								
5351-8								q a ¹								
4073-8								ⁿd aːi ¹								
2163-8								ⁿb j aː ŋ ¹								
1121-8								f a ¹								
5790-8								v aː ŋ ¹								
10413-8								q a ¹								
6731-8								q a ¹								
1645-8								q a ¹								
4914-8								q a ¹								
6175-8								f a ¹								
3092-8								s i ŋ ¹								
1247-8								l j aː n ¹								
5620-8								h j u ¹								
4897-8								ʁ a ¹								
4811-8								h aː ŋ ¹								
1213-8								q aːi ¹								
11019-8								ʁ aː ŋ ¹								
11020-8								q aːi ¹								
2129-8								ʔ e ¹								
3211-8								h aː n ¹								
714-8								n o ¹								
1729-8								q a ¹								
3679-8								m a ¹								
1054-8								m j a ¹								
7448-8								m u m ¹								
582-8								p i ¹								
4743-8								m aː n ¹								
5419-8								l i n ¹								
5601-8								ɕ i n ¹								
2705-8								m u m ¹								
6381-8								h o ŋ ¹								
1017-8								v a ¹								
645-8								l u k ¹								
273-8								m ə t ¹								
4338-8								ⁿd j a k ¹								
2533-8								p i ¹								
1089-8								q u p ¹								
843-8								n a n ¹								
2787-8								ʔ a ¹								
4462-8								n u n ¹								
10918-8								h a n ¹								
6582-8								h o ¹								
2070-8								q a ¹								
3075-8								h aː k ¹								
10848-8								v a ¹								
2480-8								ts ə n ¹								
2214-8								k ai ¹								
7225-8								h i t ¹								
3515-8								p j a m ¹								
2588-8								ts ə n ¹								
2908-8								p j aː k ¹								
2393-8								n a ¹								
1156-8								ʔ ai ¹								
2374-8								ⁿd a ¹								
2146-8								n a ¹								
5133-8								n a ŋ ¹								
4981-8								m u k ¹								
10239-8								m a ¹								
599-8								n j u t ¹								
5048-8								q o ¹								
6331-8								h a ¹								
290-8								ɕ i n ¹								
311-8								h aː k ¹								
3430-8								m j a ¹								
5369-8								m j a ¹								
2749-8								ʔ u n ¹								
2621-8								l j a p ¹								
1181-8								t a k ¹								
949-8								t j u ¹								
2839-8								t i n ¹								
861-8								l aː k ¹								
6773-8								l aː k ¹								
5739-8								l aː k ¹								
5740-8								v ə t ¹								
3550-8								h u m ¹								
4445-8								p u t ¹								
680-8								l o ŋ ¹								
817-8								t ə n ¹								
782-8								pʰ j a ¹								
10396-8								n j u ¹								
4606-8								n aː n ¹								
5207-8								m a n ¹								
7280-8								n j a ¹								
6983-8								j j u t ¹								
5168-8								p u ŋ ¹								
1264-8								q u ¹								
915-8								t o ¹								
1767-8								q u ŋ ¹								
10901-8								k e ŋ ¹								
10867-8								ⁿd o ŋ ¹								
417-8								k aː n ¹								
2285-8								pʰ j a ¹								
11002-8								t i t ¹								
6348-8								m ai ¹								
6349-8								m aː n ¹								
10602-8								ⁿb ə n ¹								
5654-8								m j a n ¹								
880-8								l e ¹								
983-8								f aː n ¹								
2033-8								t o ¹								
1433-8								h̃ j a ¹								
1467-8								ⁿd u k ¹								
469-8								t j u m ¹								
3127-8								m j a ¹								
4623-8								h a ¹								
7099-8								l j aː k ¹								
4726-8								h j e n ¹								
10465-8								ⁿb aː n ¹								
5519-8								h ə n ¹								
5893-8								q u n ¹								
2857-8								t i n ¹								
3645-8								l aː n ¹								
3032-8								l j aː n ¹								
2088-8								v j a n ¹								
2463-8								p u ¹								
4794-8								n i ¹								
4569-8								l u ŋ ¹								
4586-8								q u ¹								
4552-8								p a ¹								
3228-8								q o ŋ ¹								
3245-8								j a ¹								
6651-8								l aː k ¹								
6652-8								h aː n ¹								
1817-8								l aː k ¹								
1818-8								ⁿb j aː k ¹								
11052-8								n u ¹								
1230-8								l aː k ¹								
3380-8								h e k ¹								
8174-8								ɣ u m ¹								
8599-8								p j a m ¹								
7782-8								ⁿd j u ¹								
8294-8								l i ¹								
8514-8								h aːi ¹								
9669-8								l j a k ¹								
8531-8								p aːi ¹								
7954-8								ʔ u k ¹								
9968-8								s aː m ¹								
8040-8								t a ¹								
9304-8								p i ¹								
8345-8								t o k ¹								
8765-8								h o k ¹								
8849-8								s e ŋ ¹								
9286-8								k aː ŋ ¹								
9581-8								n u n ¹								
9267-8								l w a ¹								
8497-8								ts ə n ¹								
7602-8								ʔ aː p ¹								
8431-8								v j ə n ¹								
10036-8								s u k ¹								
10019-8								l a m ¹								
9216-8								n e ¹								
8074-8								q a ¹								
9511-8								p a n ¹								
8243-8								j a m ¹								
9250-8								t j e m ¹								
7568-8								s aːi ¹								
8832-8								k u ¹								
8057-8								f e ¹								
7716-8								h u p ¹								
9899-8								t i ¹								
7585-8								q au ¹								
8582-8								ⁿb j a ¹								
9097-8								l a m ¹								
10125-8								v a ¹								
9460-8								l aːi ¹								
9649-8								pʰ u t ¹								
9870-8								ŋ a p ¹								
8680-8								h a m ¹								
7699-8								p i ¹								
9001-8								n a ¹								
9494-8								t i ¹								
7666-8								h ə n ¹								
9598-8								t a k ¹								
8023-8								q u m ¹								
9053-8								q u t ¹								
10091-8								s j aː k ¹								
10002-8								pʰ j aːu ¹								
7765-8								t aːu ¹								
8800-8								f e ¹								
9934-8								q a ¹								
9985-8								ʔ aːu ¹								
7850-8								t aː p ¹								
7816-8								ʔ a m ¹								
8663-8								ʔ u m ¹								
8697-8								p i ¹								
9615-8								j a n ¹								
8362-8								t i ¹								
8091-8								t au ¹								
8748-8								h a ¹								
22-8								ⁿd aːu ¹								
11084-8								s aːu ¹								
7365-8								n aːi ¹								
4201-8								s i ¹								
5841-8								f a ¹								
4640-8								t a ¹								
662-8								l ə n ¹								
384-8								p aːu ¹								
5151-8								m a ¹								
1399-8								t o ¹								
5259-8								ⁿd j a ¹								
10353-8								l a ¹								
10370-8								n i ¹								
7401-8								h aː m ¹								
2958-8								h i ¹								
2770-8								f o ¹								
6434-8								l j o k ¹								
6192-8								h ə t ¹								
2231-8								p e ¹								
5116-8								ʔ u ¹								
7297-8								s u p ¹								
3731-8								p e ¹								
748-8								n a m ¹								
2180-8								h a m ¹								
4107-8								k a m ¹								
2688-8								k o n ¹								
616-8								k i ŋ ¹								
1898-8								ⁿd a k ¹								
203-8								ʔ ai ¹								
897-8								ⁿb j a ¹								
10189-8								h j e n ¹								
1592-8								s o k ¹								
6088-8								t j a ŋ ¹								
2975-8								ⁿd aː ŋ ¹								
