COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
3645-16																ɣ aː n ¹
3032-16																f j aː n ¹
2088-16																v j a n ¹
2463-16																p u ¹
4794-16																n i ¹
4569-16																l u ŋ ¹
4586-16																ts u ¹
4552-16																p a ¹
3228-16																q o ŋ ¹
3245-16																j a ¹
6651-16																l aː k ¹
6652-16																ⁿb aː n ¹
1817-16																l aː k ¹
1818-16																ˀb j aː k ¹
11052-16																n u ¹
1230-16																l aː k ¹
3380-16																h aː k ¹
8174-16																ɣ u m ¹
8599-16																p j a m ¹
7782-16																ⁿd j ai ¹
8294-16																l j aː k ¹
8514-16																h aːi ¹
9669-16																l j a k ¹
8531-16																p aːi ¹
7954-16																ʔ u k ¹
9968-16																s aː m ¹
8040-16																t a ¹
9304-16																ts i ¹
8345-16																t o k ¹
8765-16																ȶ o k ¹
8849-16																s e ŋ ¹
9286-16																k aː ŋ ¹
9581-16																n u n ¹
9267-16																l w a ¹
8497-16																ts ə n ¹
7602-16																ʔ aː p ¹
8431-16																v j ə n ¹
10036-16																s u k ¹
10019-16																l a k ¹
9216-16																n e ¹
8074-16																q a t ¹
9511-16																p a n ¹
8243-16																ʔ j a m ¹
9250-16																t j e m ¹
7568-16																s aːi ¹
8832-16																k u ¹
8057-16																f e ¹
7716-16																h u p ¹
9899-16																ts i ¹
7585-16																kʰ au ¹
8582-16																m j a ¹
9097-16																l a m ¹
10125-16																v a ¹
9460-16																l aːi ¹
9649-16																pʰ u t ¹
9870-16																ŋ a p ¹
8680-16																v a m ¹
7699-16																ȶ i t ¹
9001-16																f a t ¹
9494-16																t i p ¹
7666-16																ɕ ə n ¹
9598-16																t a k ¹
8023-16																q u m ¹
9053-16																ɣ u t ¹
10091-16																s aː k ¹
10002-16																pʰ j aːu ¹
7765-16																t aːu ¹
8800-16																m e ¹
9934-16																k a ¹
9985-16																ʔ aːu ¹
7850-16																t aː p ¹
7816-16																ʔ a m ¹
8663-16																ʔ u m ¹
8697-16																ȶ i t ¹
9615-16																j a n ¹
8362-16																t ə t ¹
8091-16																t ai ¹
8748-16																h a ¹
22-16																n aːu ¹
11084-16																s aːu ¹
7365-16																n aːi ¹
4201-16																s i ¹
5841-16																f a ¹
4640-16																t a ¹
662-16																l a n ¹
384-16																ȵ aːu ¹
5151-16																m e ¹
1399-16																t o ¹
5259-16																ʔ j ə t ¹
10353-16																ɣ a ¹
10370-16																ȵ i ¹
7401-16																h aː m ¹
2958-16																h i ¹
2770-16																ŋ o ¹
6434-16																l j o k ¹
6192-16																ɕ ə t ¹
2231-16																p aː t ¹
5116-16																ȶ u ¹
7297-16																s u p ¹
3731-16																p e k ¹
748-16																ˀn a m ¹
2180-16																h a m ¹
4107-16																ˀȵ a m ¹
2688-16																k o n ¹
616-16																k i ŋ ¹
1898-16																ˀd a k ¹
203-16																m ai ¹
897-16																ˀb j a ¹
10189-16																ɕ ə n ¹
1592-16																s o k ¹
6088-16																t j a ŋ ¹
2975-16																ⁿd aː ŋ ¹
6714-16																h u m ¹
731-16																q a m ¹
2722-16																j u ¹
5637-16																h aː t ¹
765-16																j i k ¹
1695-16																kʰ i m ¹
2112-16																s j u ¹
6634-16																m a ¹
7331-16																ˀn a ¹
7348-16																ˀb aː ŋ ¹
6527-16																t i ¹
3568-16																z a n ¹
4378-16																ˀɣ aːi ¹
6292-16																ⁿd j ə n ¹
3585-16																v aː ŋ ¹
4428-16																ⁿd a m ¹
7046-16																ɕ a ŋ ¹
1915-16																ʔ j a m ¹
4518-16																k u ŋ ¹
2516-16																s j aːu ¹
4480-16																ⁿb aː n ¹
2499-16																ˀb j aː k ¹
5584-16																h o ¹
2429-16																h aːu ¹
5224-16																q aːu ¹
3464-16																kʰ a k ¹
10142-16																t o ŋ ¹
7159-16																v a n ¹
6599-16																ˀn ui ¹
10207-16																m u ¹
6837-16																s ə n ¹
2654-16																v i ¹
367-16																v u k ¹
5858-16																ˀn j a ¹
451-16																f a n ¹
5944-16																h aː ŋ ¹
512-16																l j aː k ¹
7138-16																ʔ au ¹
4845-16																j a ¹
4915-16																q aː t ¹
10570-16																k ui ¹
5300-16																ˀb j aː n ¹
5418-16																ȶ i ¹
1748-16																f i t ¹
3532-16																t u ¹
310-16																t e ¹
5368-16																f aː n ¹
4321-16																t a p ¹
5065-16																kʰ e ¹
5961-16																l aː k ¹
1450-16																t a ¹
10430-16																ʁ e ¹
6210-16																t au ¹
5468-16																z ə n ¹
6685-16																h aːu ¹
