ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP
4397	82_fat	fat	ChugParchu	Chug Parchu	tʃakpa	tʃakpa	tʃ a k p a	chug1252	27.420054	92.234173	Khobwa
4398	82_fat	fat	SartangDarbuA	Sartang Darbu 1	ăjo; ăjoʔ	ăjo	ă j o	sart1249	27.329171	92.358727	Khobwa
4399	82_fat	fat	SartangDarbuA	Sartang Darbu 1	ăjo; ăjoʔ	ăjoʔ	ă j o ʔ	sart1249	27.329171	92.358727	Khobwa
4400	82_fat	fat	LishLish	Lish Lish	ăjo; ăjoʔ	ăjo	ă j o	lish1235	27.368692	92.249809	Khobwa
4401	82_fat	fat	LishLish	Lish Lish	ăjo; ăjoʔ	ăjoʔ	ă j o ʔ	lish1235	27.368692	92.249809	Khobwa
4402	82_fat	fat	SherdukpenRupa	Sherdukpen Rupa	ajo	ajo	a j o	sher1256	27.203981	92.398629	Khobwa
4403	82_fat	fat	SartangDarbuB	Sartang Darbu 2	ăjoʔ	ăjoʔ	ă j o ʔ	sart1249	27.329171	92.358727	Khobwa
4404	82_fat	fat	SartangKhoina	Sartang Khoina	ajo	ajo	a j o	khoi1253	27.337381	92.529683	Khobwa
4405	82_fat	fat	BugunSingchung	Bugun Singchung	eju	eju	e j u	sing1271	27.195773	92.473437	Khobwa
4406	82_fat	fat	BugunWangho	Bugun Wangho	eju	eju	e j u	wang1301	27.231398	92.436886	Khobwa
4407	82_fat	fat	BugunBichom	Bugun Bichom	eju	eju	e j u	bich1234	27.272159	92.574219	Khobwa
4408	82_fat	fat	BugunKaspi	Bugun Kaspi	ejo	ejo	e j o	kasp1234	27.204143	92.549541	Khobwa
4409	82_fat	fat	BugunNamphri	Bugun Namphri	ejo	ejo	e j o	namp1239	27.196633	92.504931	Khobwa
4410	82_fat	fat	SherdukpenShergaon	Sherdukpen Shergaon	ajo	ajo	a j o	sher1256	27.104558	92.27076	Khobwa
4411	82_fat	fat	SartangKhoitam	Sartang Khoitam	adoʔ	adoʔ	a d o ʔ	khoi1252	27.358518	92.438415	Khobwa
4412	82_fat	fat	ChugParchu	Chug Parchu	dʒajakpa	dʒajakpa	dʒ a j a k p a	chug1252	27.420054	92.234173	Khobwa
4413	82_fat	fat	SartangDarbuA	Sartang Darbu 1	biŋtʃen	biŋtʃen	b i ŋ tʃ e n	sart1249	27.329171	92.358727	Khobwa
4414	82_fat	fat	LishLish	Lish Lish	elaŋ	elaŋ	e l a ŋ	lish1235	27.368692	92.249809	Khobwa
4415	82_fat	fat	SherdukpenRupa	Sherdukpen Rupa	bokbok	bokbok	b o k b o k	sher1256	27.203981	92.398629	Khobwa
4416	82_fat	fat	SartangDarbuB	Sartang Darbu 2	adoʔ	adoʔ	a d o ʔ	sart1249	27.329171	92.358727	Khobwa
4417	82_fat	fat	SartangKhoina	Sartang Khoina	aduk	aduk	a d u k	khoi1253	27.337381	92.529683	Khobwa
4418	82_fat	fat	BugunSingchung	Bugun Singchung	bou	bou	b o u	sing1271	27.195773	92.473437	Khobwa
4419	82_fat	fat	BugunWangho	Bugun Wangho	khəbup	khəbup	kʰ ə b u p	wang1301	27.231398	92.436886	Khobwa
4420	82_fat	fat	BugunBichom	Bugun Bichom	baŋ	baŋ	b a ŋ	bich1234	27.272159	92.574219	Khobwa
4421	82_fat	fat	BugunKaspi	Bugun Kaspi	baŋ	baŋ	b a ŋ	kasp1234	27.204143	92.549541	Khobwa
4422	82_fat	fat	BugunNamphri	Bugun Namphri	məbaŋ	məbaŋ	m ə b a ŋ	namp1239	27.196633	92.504931	Khobwa
4423	82_fat	fat	SherdukpenShergaon	Sherdukpen Shergaon	adok	adok	a d o k	sher1256	27.104558	92.27076	Khobwa
7073	82_fat	fat	MijiNafra	Miji Nafra	məmbau	məmbau	m ə m b a u	miji1239	27.373776	92.546071	Khobwa
7074	82_fat	fat	HrusoAkaJamiri	Hruso Aka Jamiri	ʔə̆bi	ʔə̆bi	ʔ ə̆ b i	hrus1242	27.184929	92.599114	Khobwa
7075	82_fat	fat	NamreiNabolang	Namrei Nabolang	məmbau	məmbau	m ə m b a u	miji1239	27.546333	92.797975	Khobwa
7076	82_fat	fat	NamreiBisai	Namrei Bisai	məmbou	məmbou	m ə m b o u	miji1239	27.682796	92.700031	Khobwa
7077	82_fat	fat	DammaiRurang	Dammai Rurang	məmbau	məmbau	m ə m b a u	miji1239	27.368455	92.500637	Khobwa
7078	82_fat	fat	DammaiDibin	Dammai Dibin	aʔphri	aʔphri	a ʔ pʰ r i	miji1239	27.437363	92.531354	Khobwa
7861	82_fat	fat	MijiNafra	Miji Nafra	mədəbu	mədəbu	m ə d ə b u	miji1239	27.373776	92.546071	Khobwa
7862	82_fat	fat	HrusoAkaJamiri	Hruso Aka Jamiri	d̪jo	d̪jo	d̪ j o	hrus1242	27.184929	92.599114	Khobwa
7863	82_fat	fat	NamreiNabolang	Namrei Nabolang	mədəbou	mədəbou	m ə d ə b o u	miji1239	27.546333	92.797975	Khobwa
7864	82_fat	fat	NamreiBisai	Namrei Bisai	mədəbou	mədəbou	m ə d ə b o u	miji1239	27.682796	92.700031	Khobwa
7865	82_fat	fat	DammaiRurang	Dammai Rurang	mədəbu	mədəbu	m ə d ə b u	miji1239	27.368455	92.500637	Khobwa
7866	82_fat	fat	DammaiDibin	Dammai Dibin	aduo	aduo	a d u o	miji1239	27.437363	92.531354	Khobwa
908	83_father	father	MonpaKalaktang	Monpa Kalaktang	apa	apa	a p a	kala1376	27.104162	92.113017	Tshanglic	7 1 7	XBZ	APA	4	4.A.V 4.P.C 4.A.V	1.5 1.75 0.8	apa	0	744
909	83_father	father	MonpaBalemu	Monpa Balemu	apa	apa	a p a	kala1376	26.964717	92.164581	Tshanglic	7 1 7	XBZ	APA	1	1.A.V 1.P.C 1.A.V	1.5 1.75 0.8	apa	0	744
910	83_father	father	MonpaTomko	Monpa Tomko	apa	apa	a p a	kala1376	27.16536	92.23077	Tshanglic	7 1 7	XBZ	APA	8	8.A.V 8.P.C 8.A.V	1.5 1.75 0.8	apa	0	744
911	83_father	father	MonpaNamsu	Monpa Namsu	apa	apa	a p a	kala1376	27.359505	92.34921	Tshanglic	7 1 7	XBZ	APA	5	5.A.V 5.P.C 5.A.V	1.5 1.75 0.8	apa	0	744
912	83_father	father	MonpaTembang	Monpa Tembang	apa	apa	a p a	tsha1245	27.333876	92.40513	Tshanglic	7 1 7	XBZ	APA	7	7.A.V 7.P.C 7.A.V	1.5 1.75 0.8	apa	0	744
913	83_father	father	MonpaDirangDum	Monpa Dirang Dum	apa	apa	a p a	tsha1245	27.334341	92.293734	Tshanglic	7 1 7	XBZ	APA	3	3.A.V 3.P.C 3.A.V	1.5 1.75 0.8	apa	0	744
914	83_father	father	MonpaSangti	Monpa Sangti	apa	apa	a p a	tsha1245	27.402266	92.314934	Tshanglic	7 1 7	XBZ	APA	6	6.A.V 6.P.C 6.A.V	1.5 1.75 0.8	apa	0	744
915	83_father	father	MonpaDirang	Monpa Dirang	apa; atʃhi	apa	a p a	tsha1245	27.34959	92.27914	Tshanglic	7 1 7	XBZ	APA	2	2.A.V 2.P.C 2.A.V	1.5 1.75 0.8	apa	0	744
916	83_father	father	MonpaDirang	Monpa Dirang	apa; atʃhi	atʃhi	a tʃʰ i	tsha1245	27.34959	92.27914	Tshanglic	7 1 7	XBZ	ATI	2	2.A.V 2.T.C 2.I.V	1.5 1.75 0.8	atʃʰi	0	745
917	83_father	father	MonpaTawangMonastery	Monpa Tawang Monastery	ăpha	ăpha	ă pʰ a	dakp1242	27.586829	91.85796	Takpa
918	83_father	father	MonpaZimithang	Monpa Zimithang	apa	apa	a p a	dakp1242	27.335901	92.306528	Takpa
919	83_father	father	MonpaChangprong	Monpa Changprong	apa	apa	a p a	dakp1242	27.578928	91.876393	Takpa
4424	83_father	father	SartangKhoitam	Sartang Khoitam	abou	abou	a b o u	khoi1252	27.358518	92.438415	Khobwa
4425	83_father	father	ChugParchu	Chug Parchu	apa	apa	a p a	chug1252	27.420054	92.234173	Khobwa
4426	83_father	father	SartangDarbuA	Sartang Darbu 1	ăbo	ăbo	ă b o	sart1249	27.329171	92.358727	Khobwa
4427	83_father	father	LishLish	Lish Lish	aba	aba	a b a	lish1235	27.368692	92.249809	Khobwa
4428	83_father	father	SherdukpenRupa	Sherdukpen Rupa	ăbo	ăbo	ă b o	sher1256	27.203981	92.398629	Khobwa
4429	83_father	father	SartangDarbuB	Sartang Darbu 2	abo	abo	a b o	sart1249	27.329171	92.358727	Khobwa
4430	83_father	father	SartangKhoina	Sartang Khoina	abo	abo	a b o	khoi1253	27.337381	92.529683	Khobwa
4431	83_father	father	BugunSingchung	Bugun Singchung	aphua	aphua	a pʰ u a	sing1271	27.195773	92.473437	Khobwa
4432	83_father	father	BugunWangho	Bugun Wangho	aphua	aphua	a pʰ u a	wang1301	27.231398	92.436886	Khobwa
4433	83_father	father	BugunBichom	Bugun Bichom	aphua	aphua	a pʰ u a	bich1234	27.272159	92.574219	Khobwa
4434	83_father	father	BugunKaspi	Bugun Kaspi	ap; aphu	ap	a p	kasp1234	27.204143	92.549541	Khobwa
4435	83_father	father	BugunKaspi	Bugun Kaspi	ap; aphu	aphu	a pʰ u	kasp1234	27.204143	92.549541	Khobwa
4436	83_father	father	BugunNamphri	Bugun Namphri	aphua	aphua	a pʰ u a	namp1239	27.196633	92.504931	Khobwa
4437	83_father	father	SherdukpenShergaon	Sherdukpen Shergaon	atʃi	atʃi	a tʃ i	sher1256	27.104558	92.27076	Khobwa
7138	83_father	father	MijiNafra	Miji Nafra	abo	abo	a b o	miji1239	27.373776	92.546071	Khobwa
7139	83_father	father	HrusoAkaJamiri	Hruso Aka Jamiri	ʔau	ʔau	ʔ a u	hrus1242	27.184929	92.599114	Khobwa
7140	83_father	father	NamreiNabolang	Namrei Nabolang	aba	aba	a b a	miji1239	27.546333	92.797975	Khobwa
7141	83_father	father	NamreiBisai	Namrei Bisai	aba	aba	a b a	miji1239	27.682796	92.700031	Khobwa
7142	83_father	father	DammaiRurang	Dammai Rurang	abo	abo	a b o	miji1239	27.368455	92.500637	Khobwa
7143	83_father	father	DammaiDibin	Dammai Dibin	abu	abu	a b u	miji1239	27.437363	92.531354	Khobwa
920	84_few	few	MonpaKalaktang	Monpa Kalaktang	anithur; tit̪aŋ	anithur	a n i tʰ u r	kala1376	27.104162	92.113017	Tshanglic	7 4 7 1 7 5	XBYBYN	ANITYR	4	4.A.V 4.N.C 4.I.V 4.T.C 4.Y.V 4.R.c	1.5 1.75 1.3 1.75 1.3 0.8	anitʰur	0	754
921	84_few	few	MonpaKalaktang	Monpa Kalaktang	anithur; tit̪aŋ	tit̪aŋ	t i t̪ a ŋ	kala1376	27.104162	92.113017	Tshanglic	1 7 1 7 4	AXBYN	TITAN	4	4.T.C 4.I.V 4.T.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 0.8	tit̪aŋ	0	756
922	84_few	few	MonpaBalemu	Monpa Balemu	aniŋthur	aniŋthur	a n i ŋ tʰ u r	kala1376	26.964717	92.164581	Tshanglic	7 4 7 4 1 7 5	XBYMBYN	ANINTYR	1	1.A.V 1.N.C 1.I.V 1.N.c 1.T.C 1.Y.V 1.R.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	aniŋtʰur	0	754
923	84_few	few	MonpaTomko	Monpa Tomko	aŋthur	aŋthur	a ŋ tʰ u r	kala1376	27.16536	92.23077	Tshanglic	7 4 1 7 5	XMBYN	ANTYR	8	8.A.V 8.N.c 8.T.C 8.Y.V 8.R.c	1.5 1.1 1.75 1.3 0.8	aŋtʰur	0	754
924	84_few	few	MonpaNamsu	Monpa Namsu	tʃathur	tʃathur	tʃ a tʰ u r	kala1376	27.359505	92.34921	Tshanglic	1 7 1 7 5	AXBYN	TATYR	5	5.T.C 5.A.V 5.T.C 5.Y.V 5.R.c	2.0 1.5 1.75 1.3 0.8	tʃatʰur	0	754
925	84_few	few	MonpaTembang	Monpa Tembang	tʃathur	tʃathur	tʃ a tʰ u r	tsha1245	27.333876	92.40513	Tshanglic	1 7 1 7 5	AXBYN	TATYR	7	7.T.C 7.A.V 7.T.C 7.Y.V 7.R.c	2.0 1.5 1.75 1.3 0.8	tʃatʰur	0	754
926	84_few	few	MonpaDirangDum	Monpa Dirang Dum	tʃjamtuɾta	tʃjamtuɾta	tʃ j a m t u ɾ t a	tsha1245	27.334341	92.293734	Tshanglic	1 6 7 4 1 7 5 1 7	ACXMBYMBZ	TJAMTYRTA	3	3.T.C 3.J.C 3.A.V 3.M.c 3.T.C 3.Y.V 3.R.c 3.T.C 3.A.V	2.0 1.5 1.5 1.1 1.75 1.3 1.1 1.75 0.8	tʃjamtuɾta	0	755
927	84_few	few	MonpaSangti	Monpa Sangti	saŋthur	saŋthur	s a ŋ tʰ u r	tsha1245	27.402266	92.314934	Tshanglic	3 7 4 1 7 5	AXMBYN	SANTYR	6	6.S.C 6.A.V 6.N.c 6.T.C 6.Y.V 6.R.c	2.0 1.5 1.1 1.75 1.3 0.8	saŋtʰur	0	754
928	84_few	few	MonpaDirang	Monpa Dirang	tʃjamtuɾta	tʃjamtuɾta	tʃ j a m t u ɾ t a	tsha1245	27.34959	92.27914	Tshanglic	1 6 7 4 1 7 5 1 7	ACXMBYMBZ	TJAMTYRTA	2	2.T.C 2.J.C 2.A.V 2.M.c 2.T.C 2.Y.V 2.R.c 2.T.C 2.A.V	2.0 1.5 1.5 1.1 1.75 1.3 1.1 1.75 0.8	tʃjamtuɾta	0	755
929	84_few	few	MonpaTawangMonastery	Monpa Tawang Monastery	tʃaluthi	tʃaluthi	tʃ a l u tʰ i	dakp1242	27.586829	91.85796	Takpa
930	84_few	few	MonpaZimithang	Monpa Zimithang	halamd̪i	halamd̪i	h a l a m d̪ i	dakp1242	27.335901	92.306528	Takpa
931	84_few	few	MonpaChangprong	Monpa Changprong	halamd̪i	halamd̪i	h a l a m d̪ i	dakp1242	27.578928	91.876393	Takpa
4438	84_few	few	SartangKhoitam	Sartang Khoitam	atʃedo	atʃedo	a tʃ e d o	khoi1252	27.358518	92.438415	Khobwa
4439	84_few	few	ChugParchu	Chug Parchu	halamhim	halamhim	h a l a m̥ i m	chug1252	27.420054	92.234173	Khobwa
4440	84_few	few	SartangDarbuA	Sartang Darbu 1	ătʃen	ătʃen	ă tʃ e n	sart1249	27.329171	92.358727	Khobwa
4441	84_few	few	LishLish	Lish Lish	daudin	daudin	d a u d i n	lish1235	27.368692	92.249809	Khobwa
4442	84_few	few	SherdukpenRupa	Sherdukpen Rupa	alaŋ	alaŋ	a l a ŋ	sher1256	27.203981	92.398629	Khobwa
4443	84_few	few	SartangDarbuB	Sartang Darbu 2	atʃedo	atʃedo	a tʃ e d o	sart1249	27.329171	92.358727	Khobwa
4444	84_few	few	SartangKhoina	Sartang Khoina	atʃedo	atʃedo	a tʃ e d o	khoi1253	27.337381	92.529683	Khobwa
4445	84_few	few	BugunSingchung	Bugun Singchung	mədətua	mədətua	m ə d ə t u a	sing1271	27.195773	92.473437	Khobwa
4446	84_few	few	BugunWangho	Bugun Wangho	mədətua	mədətua	m ə d ə t u a	wang1301	27.231398	92.436886	Khobwa
4447	84_few	few	BugunBichom	Bugun Bichom	ədʒa; uidʒa	ədʒa	ə dʒ a	bich1234	27.272159	92.574219	Khobwa
4448	84_few	few	BugunBichom	Bugun Bichom	ədʒa; uidʒa	uidʒa	u i dʒ a	bich1234	27.272159	92.574219	Khobwa
4449	84_few	few	BugunKaspi	Bugun Kaspi	uidʒa	uidʒa	u i dʒ a	kasp1234	27.204143	92.549541	Khobwa
4450	84_few	few	BugunNamphri	Bugun Namphri	iu	iu	i u	namp1239	27.196633	92.504931	Khobwa
4451	84_few	few	SherdukpenShergaon	Sherdukpen Shergaon	laŋan	laŋan	l a ŋ a n	sher1256	27.104558	92.27076	Khobwa
7800	84_few	few	MijiNafra	Miji Nafra	meʔ	meʔ	m e ʔ	miji1239	27.373776	92.546071	Khobwa
7801	84_few	few	HrusoAkaJamiri	Hruso Aka Jamiri	meʔ	meʔ	m e ʔ	hrus1242	27.184929	92.599114	Khobwa
7802	84_few	few	NamreiNabolang	Namrei Nabolang	mija	mija	m i j a	miji1239	27.546333	92.797975	Khobwa
7803	84_few	few	NamreiBisai	Namrei Bisai	mija	mija	m i j a	miji1239	27.682796	92.700031	Khobwa
7804	84_few	few	DammaiRurang	Dammai Rurang	mija	mija	m i j a	miji1239	27.368455	92.500637	Khobwa
7805	84_few	few	DammaiDibin	Dammai Dibin	mija	mija	m i j a	miji1239	27.437363	92.531354	Khobwa
932	85_finger	finger	MonpaKalaktang	Monpa Kalaktang	găzaŋbruma	găzaŋbruma	g ă z a ŋ b r u m a	kala1376	27.104162	92.113017	Tshanglic	1 7 3 7 4 1 5 7 4 7	AXBYMBCYBZ	KASANPRYMA	4	4.K.C 4.A.V 4.S.C 4.A.V 4.N.c 4.P.C 4.R.C 4.Y.V 4.M.C 4.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 1.3 1.75 0.8	găzaŋbruma	0	764
933	85_finger	finger	MonpaBalemu	Monpa Balemu	gaɾaŋbruma	gaɾaŋbruma	g a ɾ a ŋ b r u m a	kala1376	26.964717	92.164581	Tshanglic	1 7 5 7 4 1 5 7 4 7	AXBYMBCYBZ	KARANPRYMA	1	1.K.C 1.A.V 1.R.C 1.A.V 1.N.c 1.P.C 1.R.C 1.Y.V 1.M.C 1.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 1.3 1.75 0.8	gaɾaŋbruma	0	764
934	85_finger	finger	MonpaTomko	Monpa Tomko	gaɾaŋbruma	gaɾaŋbruma	g a ɾ a ŋ b r u m a	kala1376	27.16536	92.23077	Tshanglic	1 7 5 7 4 1 5 7 4 7	AXBYMBCYBZ	KARANPRYMA	8	8.K.C 8.A.V 8.R.C 8.A.V 8.N.c 8.P.C 8.R.C 8.Y.V 8.M.C 8.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 1.3 1.75 0.8	gaɾaŋbruma	0	764
935	85_finger	finger	MonpaNamsu	Monpa Namsu	brama	brama	b r a m a	kala1376	27.359505	92.34921	Tshanglic	1 5 7 4 7	ACXBZ	PRAMA	5	5.P.C 5.R.C 5.A.V 5.M.C 5.A.V	2.0 1.5 1.5 1.75 0.8	brama	0	765
936	85_finger	finger	MonpaTembang	Monpa Tembang	gaɾagatuŋ	gaɾagatuŋ	g a ɾ a g a t u ŋ	tsha1245	27.333876	92.40513	Tshanglic	1 7 5 7 1 7 1 7 4	AXBYBYBYN	KARAKATYN	7	7.K.C 7.A.V 7.R.C 7.A.V 7.K.C 7.A.V 7.T.C 7.Y.V 7.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	gaɾagatuŋ	0	766
937	85_finger	finger	MonpaDirangDum	Monpa Dirang Dum	gaɾaŋbruma	gaɾaŋbruma	g a ɾ a ŋ b r u m a	tsha1245	27.334341	92.293734	Tshanglic	1 7 5 7 4 1 5 7 4 7	AXBYMBCYBZ	KARANPRYMA	3	3.K.C 3.A.V 3.R.C 3.A.V 3.N.c 3.P.C 3.R.C 3.Y.V 3.M.C 3.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 1.3 1.75 0.8	gaɾaŋbruma	0	764
938	85_finger	finger	MonpaSangti	Monpa Sangti	gaɾaŋbruma	gaɾaŋbruma	g a ɾ a ŋ b r u m a	tsha1245	27.402266	92.314934	Tshanglic	1 7 5 7 4 1 5 7 4 7	AXBYMBCYBZ	KARANPRYMA	6	6.K.C 6.A.V 6.R.C 6.A.V 6.N.c 6.P.C 6.R.C 6.Y.V 6.M.C 6.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 1.3 1.75 0.8	gaɾaŋbruma	0	764
939	85_finger	finger	MonpaDirang	Monpa Dirang	gaɾaŋbruma	gaɾaŋbruma	g a ɾ a ŋ b r u m a	tsha1245	27.34959	92.27914	Tshanglic	1 7 5 7 4 1 5 7 4 7	AXBYMBCYBZ	KARANPRYMA	2	2.K.C 2.A.V 2.R.C 2.A.V 2.N.c 2.P.C 2.R.C 2.Y.V 2.M.C 2.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 1.3 1.75 0.8	gaɾaŋbruma	0	764
940	85_finger	finger	MonpaTawangMonastery	Monpa Tawang Monastery	lap	lap	l a p	dakp1242	27.586829	91.85796	Takpa
941	85_finger	finger	MonpaZimithang	Monpa Zimithang	lapu	lapu	l a p u	dakp1242	27.335901	92.306528	Takpa
942	85_finger	finger	MonpaChangprong	Monpa Changprong	lap	lap	l a p	dakp1242	27.578928	91.876393	Takpa
4452	85_finger	finger	SartangKhoitam	Sartang Khoitam	burom	burom	b u r o m	khoi1252	27.358518	92.438415	Khobwa
4453	85_finger	finger	ChugParchu	Chug Parchu	brama	brama	b r a m a	chug1252	27.420054	92.234173	Khobwa
4454	85_finger	finger	SartangDarbuA	Sartang Darbu 1	iktʃŭdo	iktʃŭdo	i k tʃ ŭ d o	sart1249	27.329171	92.358727	Khobwa
4455	85_finger	finger	LishLish	Lish Lish	husada	husada	h u s a d a	lish1235	27.368692	92.249809	Khobwa
4456	85_finger	finger	SherdukpenRupa	Sherdukpen Rupa	iktʃi	iktʃi	i k tʃ i	sher1256	27.203981	92.398629	Khobwa
4457	85_finger	finger	SartangDarbuB	Sartang Darbu 2	ʔiʔpɾomu	ʔiʔpɾomu	ʔ i ʔ p ɾ o m u	sart1249	27.329171	92.358727	Khobwa
4458	85_finger	finger	SartangKhoina	Sartang Khoina	ikadu	ikadu	i k a d u	khoi1253	27.337381	92.529683	Khobwa
4459	85_finger	finger	BugunSingchung	Bugun Singchung	bijaŋ	bijaŋ	b i j a ŋ	sing1271	27.195773	92.473437	Khobwa
4460	85_finger	finger	BugunWangho	Bugun Wangho	bijaŋ	bijaŋ	b i j a ŋ	wang1301	27.231398	92.436886	Khobwa
4461	85_finger	finger	BugunBichom	Bugun Bichom	bijaŋ	bijaŋ	b i j a ŋ	bich1234	27.272159	92.574219	Khobwa
4462	85_finger	finger	BugunKaspi	Bugun Kaspi	watduweʔ	watduweʔ	w a t d u w e ʔ	kasp1234	27.204143	92.549541	Khobwa
4463	85_finger	finger	BugunNamphri	Bugun Namphri	mabijaŋ	mabijaŋ	m a b i j a ŋ	namp1239	27.196633	92.504931	Khobwa
4464	85_finger	finger	SherdukpenShergaon	Sherdukpen Shergaon	iksabo	iksabo	i k s a b o	sher1256	27.104558	92.27076	Khobwa
7043	85_finger	finger	MijiNafra	Miji Nafra	gitʃoʔ	gitʃoʔ	g i tʃ o ʔ	miji1239	27.373776	92.546071	Khobwa
7044	85_finger	finger	HrusoAkaJamiri	Hruso Aka Jamiri	ʔĕdʒətʃə	ʔĕdʒətʃə	ʔ ĕ dʒ ə tʃ ə	hrus1242	27.184929	92.599114	Khobwa
7045	85_finger	finger	NamreiNabolang	Namrei Nabolang	gitʃoʔ	gitʃoʔ	g i tʃ o ʔ	miji1239	27.546333	92.797975	Khobwa
7046	85_finger	finger	NamreiBisai	Namrei Bisai	ditʃo	ditʃo	d i tʃ o	miji1239	27.682796	92.700031	Khobwa
7047	85_finger	finger	DammaiRurang	Dammai Rurang	gitʃoʔ	gitʃoʔ	g i tʃ o ʔ	miji1239	27.368455	92.500637	Khobwa
7048	85_finger	finger	DammaiDibin	Dammai Dibin	githə	githə	g i tʰ ə	miji1239	27.437363	92.531354	Khobwa
943	86_fingernail	fingernail	MonpaKalaktang	Monpa Kalaktang	găzaŋtʃiŋna	găzaŋtʃiŋna	g ă z a ŋ tʃ i ŋ n a	kala1376	27.104162	92.113017	Tshanglic	1 7 3 7 4 1 7 4 4 7	AXBYMBYMBZ	KASANTINNA	4	4.K.C 4.A.V 4.S.C 4.A.V 4.N.c 4.T.C 4.I.V 4.N.c 4.N.C 4.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 0.8	găzaŋtʃiŋna	0	773
944	86_fingernail	fingernail	MonpaBalemu	Monpa Balemu	gaɾaŋtʃiŋnaŋ	gaɾaŋtʃiŋnaŋ	g a ɾ a ŋ tʃ i ŋ n a ŋ	kala1376	26.964717	92.164581	Tshanglic	1 7 5 7 4 1 7 4 4 7 4	AXBYMBYMBYN	KARANTINNAN	1	1.K.C 1.A.V 1.R.C 1.A.V 1.N.c 1.T.C 1.I.V 1.N.c 1.N.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 1.3 0.8	gaɾaŋtʃiŋnaŋ	0	773
945	86_fingernail	fingernail	MonpaTomko	Monpa Tomko	tʃinaŋ	tʃinaŋ	tʃ i n a ŋ	kala1376	27.16536	92.23077	Tshanglic	1 7 4 7 4	AXBYN	TINAN	8	8.T.C 8.I.V 8.N.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 0.8	tʃinaŋ	0	774
946	86_fingernail	fingernail	MonpaNamsu	Monpa Namsu	gaɾaŋtʃiŋnaŋ	gaɾaŋtʃiŋnaŋ	g a ɾ a ŋ tʃ i ŋ n a ŋ	kala1376	27.359505	92.34921	Tshanglic	1 7 5 7 4 1 7 4 4 7 4	AXBYMBYMBYN	KARANTINNAN	5	5.K.C 5.A.V 5.R.C 5.A.V 5.N.c 5.T.C 5.I.V 5.N.c 5.N.C 5.A.V 5.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 1.3 0.8	gaɾaŋtʃiŋnaŋ	0	773
947	86_fingernail	fingernail	MonpaTembang	Monpa Tembang	gaɾaŋtʃiŋnaŋ	gaɾaŋtʃiŋnaŋ	g a ɾ a ŋ tʃ i ŋ n a ŋ	tsha1245	27.333876	92.40513	Tshanglic	1 7 5 7 4 1 7 4 4 7 4	AXBYMBYMBYN	KARANTINNAN	7	7.K.C 7.A.V 7.R.C 7.A.V 7.N.c 7.T.C 7.I.V 7.N.c 7.N.C 7.A.V 7.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 1.3 0.8	gaɾaŋtʃiŋnaŋ	0	773
948	86_fingernail	fingernail	MonpaDirangDum	Monpa Dirang Dum	tʃinaŋ	tʃinaŋ	tʃ i n a ŋ	tsha1245	27.334341	92.293734	Tshanglic	1 7 4 7 4	AXBYN	TINAN	3	3.T.C 3.I.V 3.N.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	tʃinaŋ	0	774
949	86_fingernail	fingernail	MonpaSangti	Monpa Sangti	tʃinaŋ	tʃinaŋ	tʃ i n a ŋ	tsha1245	27.402266	92.314934	Tshanglic	1 7 4 7 4	AXBYN	TINAN	6	6.T.C 6.I.V 6.N.C 6.A.V 6.N.c	2.0 1.5 1.75 1.3 0.8	tʃinaŋ	0	774
950	86_fingernail	fingernail	MonpaDirang	Monpa Dirang	tʃinaŋ	tʃinaŋ	tʃ i n a ŋ	tsha1245	27.34959	92.27914	Tshanglic	1 7 4 7 4	AXBYN	TINAN	2	2.T.C 2.I.V 2.N.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	tʃinaŋ	0	774
951	86_fingernail	fingernail	MonpaTawangMonastery	Monpa Tawang Monastery	zimpoŋ	zimpoŋ	z i m p o ŋ	dakp1242	27.586829	91.85796	Takpa
952	86_fingernail	fingernail	MonpaZimithang	Monpa Zimithang	zimpoŋ	zimpoŋ	z i m p o ŋ	dakp1242	27.335901	92.306528	Takpa
953	86_fingernail	fingernail	MonpaChangprong	Monpa Changprong	zimpoŋ	zimpoŋ	z i m p o ŋ	dakp1242	27.578928	91.876393	Takpa
